2015-06-23 12:08:22 [INFO ] root:33 	Running TARANTULA
2015-06-23 12:09:03 [DEBUG] root:61 	japa.parser.ASTParser
2015-06-23 12:09:03 [DEBUG] root:61 	japa.parser.JavaCharStream
2015-06-23 12:09:03 [DEBUG] root:61 	japa.parser.ast.test.Helper
2015-06-23 12:09:03 [DEBUG] root:61 	japa.parser.ASTParserTokenManager
2015-06-23 12:09:03 [DEBUG] root:61 	japa.parser.ast.test.TestIssue46
2015-06-23 12:09:03 [DEBUG] root:61 	japa.parser.ast.CompilationUnit
2015-06-23 12:09:03 [DEBUG] root:61 	japa.parser.ASTParser$GTToken
2015-06-23 12:09:03 [DEBUG] root:61 	japa.parser.JavaParser
2015-06-23 12:09:03 [DEBUG] root:61 	japa.parser.ast.test.TestDumper
2015-06-23 12:09:03 [DEBUG] root:61 	japa.parser.ast.test.TestIssue46
2015-06-23 12:09:04 [DEBUG] root:61 	start cmd..
2015-06-23 12:09:04 [DEBUG] root:61 	D:/_1_Projects/Tzuyu/tools/jdk1.6.0_26-64b\bin\java -javaagent:C:\Users\DELL50~1\AppData\Local\Temp\jacocoagent4970919733957179725.jar=append=true,destfile=C:\Users\DELL50~1\AppData\Local\Temp\tzJacoco7932309002477473353.exec,includes=japa.parser.ASTParser:japa.parser.JavaCharStream:japa.parser.ast.test.Helper:japa.parser.ASTParserTokenManager:japa.parser.ast.test.TestIssue46:japa.parser.ast.CompilationUnit:japa.parser.ASTParser$GTToken:japa.parser.JavaParser -cp D:\_1_Projects\Tzuyu\workspace\trunk/app/slicer.javaslicer/target/classes;D:\_1_Projects\Tzuyu\workspace\trunk/etc/app_assembly/sav-commons.jar;D:/_1_Projects/Tzuyu/tools/jdk1.6.0_26-64b/bin;D:/_1_Projects/Tzuyu/workspace/TEST_CASES/testdata\javaparser\bin;D:\_1_Projects\Tzuyu\workspace\trunk/etc/app_assembly/tzuyu-jacoco.jar sav.strategies.junit.JunitRunner -methods japa.parser.ast.test.TestDumper.testComments -destfile C:\Users\DELL50~1\AppData\Local\Temp\tzJunitRes2270942396188798916.txt -testingclass japa.parser.ASTParser japa.parser.JavaCharStream japa.parser.ast.test.Helper japa.parser.ASTParserTokenManager japa.parser.ast.test.TestIssue46 japa.parser.ast.CompilationUnit japa.parser.ASTParser$GTToken japa.parser.JavaParser japa.parser.ast.test.TestDumper japa.parser.ast.test.TestIssue46
2015-06-23 12:09:04 [DEBUG] root:61 	D:/_1_Projects/Tzuyu/tools/jdk1.6.0_26-64b\bin\java
2015-06-23 12:09:04 [DEBUG] root:61 	-javaagent:C:\Users\DELL50~1\AppData\Local\Temp\jacocoagent4970919733957179725.jar=append=true,destfile=C:\Users\DELL50~1\AppData\Local\Temp\tzJacoco7932309002477473353.exec,includes=japa.parser.ASTParser:japa.parser.JavaCharStream:japa.parser.ast.test.Helper:japa.parser.ASTParserTokenManager:japa.parser.ast.test.TestIssue46:japa.parser.ast.CompilationUnit:japa.parser.ASTParser$GTToken:japa.parser.JavaParser
2015-06-23 12:09:04 [DEBUG] root:61 	-cp
2015-06-23 12:09:04 [DEBUG] root:61 	D:\_1_Projects\Tzuyu\workspace\trunk/app/slicer.javaslicer/target/classes;D:\_1_Projects\Tzuyu\workspace\trunk/etc/app_assembly/sav-commons.jar;D:/_1_Projects/Tzuyu/tools/jdk1.6.0_26-64b/bin;D:/_1_Projects/Tzuyu/workspace/TEST_CASES/testdata\javaparser\bin;D:\_1_Projects\Tzuyu\workspace\trunk/etc/app_assembly/tzuyu-jacoco.jar
2015-06-23 12:09:04 [DEBUG] root:61 	sav.strategies.junit.JunitRunner
2015-06-23 12:09:04 [DEBUG] root:61 	-methods
2015-06-23 12:09:04 [DEBUG] root:61 	japa.parser.ast.test.TestDumper.testComments
2015-06-23 12:09:04 [DEBUG] root:61 	-destfile
2015-06-23 12:09:04 [DEBUG] root:61 	C:\Users\DELL50~1\AppData\Local\Temp\tzJunitRes2270942396188798916.txt
2015-06-23 12:09:04 [DEBUG] root:61 	-testingclass
2015-06-23 12:09:04 [DEBUG] root:61 	japa.parser.ASTParser
2015-06-23 12:09:04 [DEBUG] root:61 	japa.parser.JavaCharStream
2015-06-23 12:09:04 [DEBUG] root:61 	japa.parser.ast.test.Helper
2015-06-23 12:09:04 [DEBUG] root:61 	japa.parser.ASTParserTokenManager
2015-06-23 12:09:04 [DEBUG] root:61 	japa.parser.ast.test.TestIssue46
2015-06-23 12:09:04 [DEBUG] root:61 	japa.parser.ast.CompilationUnit
2015-06-23 12:09:04 [DEBUG] root:61 	japa.parser.ASTParser$GTToken
2015-06-23 12:09:04 [DEBUG] root:61 	japa.parser.JavaParser
2015-06-23 12:09:04 [DEBUG] root:61 	japa.parser.ast.test.TestDumper
2015-06-23 12:09:04 [DEBUG] root:61 	japa.parser.ast.test.TestIssue46
2015-06-23 12:09:05 [DEBUG] root:61 	start cmd..
2015-06-23 12:09:05 [DEBUG] root:61 	D:/_1_Projects/Tzuyu/tools/jdk1.6.0_26-64b\bin\java -javaagent:C:\Users\DELL50~1\AppData\Local\Temp\jacocoagent4970919733957179725.jar=append=true,destfile=C:\Users\DELL50~1\AppData\Local\Temp\tzJacoco7932309002477473353.exec,includes=japa.parser.ASTParser:japa.parser.JavaCharStream:japa.parser.ast.test.Helper:japa.parser.ASTParserTokenManager:japa.parser.ast.test.TestIssue46:japa.parser.ast.CompilationUnit:japa.parser.ASTParser$GTToken:japa.parser.JavaParser -cp D:\_1_Projects\Tzuyu\workspace\trunk/app/slicer.javaslicer/target/classes;D:\_1_Projects\Tzuyu\workspace\trunk/etc/app_assembly/sav-commons.jar;D:/_1_Projects/Tzuyu/tools/jdk1.6.0_26-64b/bin;D:/_1_Projects/Tzuyu/workspace/TEST_CASES/testdata\javaparser\bin;D:\_1_Projects\Tzuyu\workspace\trunk/etc/app_assembly/tzuyu-jacoco.jar sav.strategies.junit.JunitRunner -methods japa.parser.ast.test.TestIssue46.testCommentsIssue46 -destfile C:\Users\DELL50~1\AppData\Local\Temp\tzJunitRes2270942396188798916.txt -testingclass japa.parser.ASTParser japa.parser.JavaCharStream japa.parser.ast.test.Helper japa.parser.ASTParserTokenManager japa.parser.ast.test.TestIssue46 japa.parser.ast.CompilationUnit japa.parser.ASTParser$GTToken japa.parser.JavaParser japa.parser.ast.test.TestDumper japa.parser.ast.test.TestIssue46
2015-06-23 12:09:05 [DEBUG] root:61 	D:/_1_Projects/Tzuyu/tools/jdk1.6.0_26-64b\bin\java
2015-06-23 12:09:05 [DEBUG] root:61 	-javaagent:C:\Users\DELL50~1\AppData\Local\Temp\jacocoagent4970919733957179725.jar=append=true,destfile=C:\Users\DELL50~1\AppData\Local\Temp\tzJacoco7932309002477473353.exec,includes=japa.parser.ASTParser:japa.parser.JavaCharStream:japa.parser.ast.test.Helper:japa.parser.ASTParserTokenManager:japa.parser.ast.test.TestIssue46:japa.parser.ast.CompilationUnit:japa.parser.ASTParser$GTToken:japa.parser.JavaParser
2015-06-23 12:09:05 [DEBUG] root:61 	-cp
2015-06-23 12:09:05 [DEBUG] root:61 	D:\_1_Projects\Tzuyu\workspace\trunk/app/slicer.javaslicer/target/classes;D:\_1_Projects\Tzuyu\workspace\trunk/etc/app_assembly/sav-commons.jar;D:/_1_Projects/Tzuyu/tools/jdk1.6.0_26-64b/bin;D:/_1_Projects/Tzuyu/workspace/TEST_CASES/testdata\javaparser\bin;D:\_1_Projects\Tzuyu\workspace\trunk/etc/app_assembly/tzuyu-jacoco.jar
2015-06-23 12:09:05 [DEBUG] root:61 	sav.strategies.junit.JunitRunner
2015-06-23 12:09:05 [DEBUG] root:61 	-methods
2015-06-23 12:09:05 [DEBUG] root:61 	japa.parser.ast.test.TestIssue46.testCommentsIssue46
2015-06-23 12:09:05 [DEBUG] root:61 	-destfile
2015-06-23 12:09:05 [DEBUG] root:61 	C:\Users\DELL50~1\AppData\Local\Temp\tzJunitRes2270942396188798916.txt
2015-06-23 12:09:05 [DEBUG] root:61 	-testingclass
2015-06-23 12:09:05 [DEBUG] root:61 	japa.parser.ASTParser
2015-06-23 12:09:05 [DEBUG] root:61 	japa.parser.JavaCharStream
2015-06-23 12:09:05 [DEBUG] root:61 	japa.parser.ast.test.Helper
2015-06-23 12:09:05 [DEBUG] root:61 	japa.parser.ASTParserTokenManager
2015-06-23 12:09:05 [DEBUG] root:61 	japa.parser.ast.test.TestIssue46
2015-06-23 12:09:05 [DEBUG] root:61 	japa.parser.ast.CompilationUnit
2015-06-23 12:09:05 [DEBUG] root:61 	japa.parser.ASTParser$GTToken
2015-06-23 12:09:05 [DEBUG] root:61 	japa.parser.JavaParser
2015-06-23 12:09:05 [DEBUG] root:61 	japa.parser.ast.test.TestDumper
2015-06-23 12:09:05 [DEBUG] root:61 	japa.parser.ast.test.TestIssue46
2015-06-23 12:09:06 [DEBUG] root:61 	read exec file  C:\Users\DELL50~1\AppData\Local\Temp\tzJacoco7932309002477473353.exec
2015-06-23 12:09:06 [DEBUG] root:61 	Session DELL5050-PC-97af73a5
2015-06-23 12:09:06 [DEBUG] root:61 	ExecutionData[name=japa/parser/ASTParser$GTToken, id=7dfe27597682cdd0]
2015-06-23 12:09:06 [DEBUG] root:61 	ExecutionData[name=japa/parser/ASTParser, id=630d5cef6221dce8]
2015-06-23 12:09:06 [DEBUG] root:61 	ExecutionData[name=japa/parser/ASTParserTokenManager, id=05ec37ba78db37d0]
2015-06-23 12:09:06 [DEBUG] root:61 	ExecutionData[name=japa/parser/ast/CompilationUnit, id=4af54902128f0465]
2015-06-23 12:09:06 [DEBUG] root:61 	ExecutionData[name=japa/parser/JavaCharStream, id=3c5596681c54e460]
2015-06-23 12:09:06 [DEBUG] root:61 	ExecutionData[name=japa/parser/JavaParser, id=a56118afa81425a8]
2015-06-23 12:09:06 [DEBUG] root:61 	ExecutionData[name=japa/parser/ast/test/Helper, id=30725cc95831b53f]
2015-06-23 12:09:06 [DEBUG] root:61 	Session DELL5050-PC-12789a15
2015-06-23 12:09:06 [DEBUG] root:61 	ExecutionData[name=japa/parser/ASTParser$GTToken, id=7dfe27597682cdd0]
2015-06-23 12:09:06 [DEBUG] root:61 	ExecutionData[name=japa/parser/ASTParser, id=630d5cef6221dce8]
2015-06-23 12:09:06 [DEBUG] root:61 	ExecutionData[name=japa/parser/ASTParserTokenManager, id=05ec37ba78db37d0]
2015-06-23 12:09:06 [DEBUG] root:61 	ExecutionData[name=japa/parser/ast/CompilationUnit, id=4af54902128f0465]
2015-06-23 12:09:06 [DEBUG] root:61 	ExecutionData[name=japa/parser/JavaCharStream, id=3c5596681c54e460]
2015-06-23 12:09:06 [DEBUG] root:61 	ExecutionData[name=japa/parser/JavaParser, id=a56118afa81425a8]
2015-06-23 12:09:06 [DEBUG] root:61 	ExecutionData[name=japa/parser/ast/test/Helper, id=30725cc95831b53f]
2015-06-23 12:09:06 [DEBUG] root:61 	Session DELL5050-PC-6472adab
2015-06-23 12:09:06 [DEBUG] root:61 	ExecutionData[name=japa/parser/ASTParser$GTToken, id=7dfe27597682cdd0]
2015-06-23 12:09:06 [DEBUG] root:61 	ExecutionData[name=japa/parser/ASTParser, id=630d5cef6221dce8]
2015-06-23 12:09:06 [DEBUG] root:61 	ExecutionData[name=japa/parser/ASTParserTokenManager, id=05ec37ba78db37d0]
2015-06-23 12:09:06 [DEBUG] root:61 	ExecutionData[name=japa/parser/ast/CompilationUnit, id=4af54902128f0465]
2015-06-23 12:09:06 [DEBUG] root:61 	ExecutionData[name=japa/parser/JavaCharStream, id=3c5596681c54e460]
2015-06-23 12:09:06 [DEBUG] root:61 	ExecutionData[name=japa/parser/JavaParser, id=a56118afa81425a8]
2015-06-23 12:09:06 [DEBUG] root:61 	ExecutionData[name=japa/parser/ast/test/Helper, id=30725cc95831b53f]
2015-06-23 12:09:06 [DEBUG] root:61 	Session DELL5050-PC-174a8c83
2015-06-23 12:09:06 [DEBUG] root:61 	ExecutionData[name=japa/parser/ASTParser$GTToken, id=7dfe27597682cdd0]
2015-06-23 12:09:06 [DEBUG] root:61 	ExecutionData[name=japa/parser/ASTParser, id=630d5cef6221dce8]
2015-06-23 12:09:06 [DEBUG] root:61 	ExecutionData[name=japa/parser/ASTParserTokenManager, id=05ec37ba78db37d0]
2015-06-23 12:09:06 [DEBUG] root:61 	ExecutionData[name=japa/parser/ast/CompilationUnit, id=4af54902128f0465]
2015-06-23 12:09:06 [DEBUG] root:61 	ExecutionData[name=japa/parser/JavaCharStream, id=3c5596681c54e460]
2015-06-23 12:09:06 [DEBUG] root:61 	ExecutionData[name=japa/parser/JavaParser, id=a56118afa81425a8]
2015-06-23 12:09:06 [DEBUG] root:61 	ExecutionData[name=japa/parser/ast/test/Helper, id=30725cc95831b53f]
2015-06-23 12:09:06 [DEBUG] root:61 	Session DELL5050-PC-10944460
2015-06-23 12:09:06 [DEBUG] root:61 	ExecutionData[name=japa/parser/ASTParser$GTToken, id=7dfe27597682cdd0]
2015-06-23 12:09:06 [DEBUG] root:61 	ExecutionData[name=japa/parser/ASTParser, id=630d5cef6221dce8]
2015-06-23 12:09:06 [DEBUG] root:61 	ExecutionData[name=japa/parser/ASTParserTokenManager, id=05ec37ba78db37d0]
2015-06-23 12:09:06 [DEBUG] root:61 	ExecutionData[name=japa/parser/ast/test/TestIssue46, id=0811144ae880f327]
2015-06-23 12:09:06 [DEBUG] root:61 	ExecutionData[name=japa/parser/ast/CompilationUnit, id=4af54902128f0465]
2015-06-23 12:09:06 [DEBUG] root:61 	ExecutionData[name=japa/parser/JavaCharStream, id=3c5596681c54e460]
2015-06-23 12:09:06 [DEBUG] root:61 	ExecutionData[name=japa/parser/JavaParser, id=a56118afa81425a8]
2015-06-23 12:09:06 [DEBUG] root:61 	ExecutionData[name=japa/parser/ast/test/Helper, id=30725cc95831b53f]
2015-06-23 12:09:07 [DEBUG] root:61 	Collect coverage data - Read execFile: 24 ms
2015-06-23 12:09:07 [DEBUG] root:61 	Collect coverage data - Analyze data and count code coverage: 769 ms
2015-06-23 12:09:07 [DEBUG] root:61 	Collect coverage data Overall: 793 ms
2015-06-23 12:09:07 [INFO ] root:33 	SpectrumAlgorithm: TARANTULA
